Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","1.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","0.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","48.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","48.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","15.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","16.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","466","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","467","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","168","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","177","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","28.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","28.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","9.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","57","Bélarus","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","9.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","470","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","448","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","303","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","320","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","639","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","565","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","11.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","12.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","4.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","4.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","20","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","25.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","23","Belize","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","27.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","23","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","8.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","23","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","8.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","117","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","117","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","9.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","10.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","3.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","3.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","485","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","494","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5911","Exportations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","42.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","43.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","13.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","13.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5611","Importations - Quantité","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
